,Open,High,Low,Close,Volume,OpenInt,RSI_14D,Volume_plain,BB_Middle_Band,BB_Upper_Band,BB_Lower_Band,Aroon_Oscillator,PVT,AB_Middle_Band,AB_Upper_Band,AB_Lower_Band,Label
105,0.454301508,0.402275634,0.428207205,0.377582289,-0.575613252,0,-0.39822915,-0.575613252,0.292551004,0.246074981,0.337979292,1.193358258,-0.755469293,0.292684871,0.21912744,0.355111048,0
106,0.345429291,0.295474228,0.348467965,0.313285539,-0.717667368,0,-0.219989644,-0.717667368,0.297735359,0.249509245,0.344902449,1.193358258,0.030744815,0.297804439,0.222824336,0.361524652,0
107,0.298637402,0.333551251,0.312055248,0.27304225,-0.799167746,0,-0.422613013,-0.799167746,0.301191596,0.250367812,0.350960211,1.193358258,0.03345336,0.301217484,0.234817096,0.358458811,0
108,0.265280808,0.323799818,0.297766714,0.306809608,-0.527783535,0,-0.533795533,-0.527783535,0.302487685,0.251655661,0.352691,1.193358258,0.093413838,0.302664788,0.245102715,0.355198538,1
109,0.238873504,0.207711334,0.238768895,0.261940653,-0.665296631,0,-0.216750867,-0.665296631,0.300759567,0.250367812,0.350527513,1.193358258,-0.10928049,0.300871859,0.245198463,0.349015027,0
110,0.253235371,0.212819227,0.251674668,0.206895234,-0.877026438,0,-0.030553033,-0.877026438,0.29643927,0.247792113,0.344037054,1.193358258,0.007747487,0.296508346,0.240478572,0.347444567,0
111,0.182815895,0.155239339,0.18391936,0.133809721,-0.727152366,0,-0.059594433,-0.727152366,0.289526796,0.247792113,0.329758044,0.120190739,-0.037225702,0.289423037,0.23847208,0.341740915,0
112,0.148532729,0.102767344,0.148428484,0.102817762,-0.861563614,0,0.441543242,-0.861563614,0.280022144,0.246504264,0.312017455,0.120190739,0.057201326,0.279896753,0.232860548,0.331948808,0
113,0.146216298,0.102767344,0.102797358,0.057023674,-0.522028916,0,0.623493178,-0.522028916,0.268357344,0.245645697,0.289949894,-0.61761193,-0.043711515,0.268361525,0.227644906,0.316801316,0
114,0.162431309,0.164062063,0.14474112,0.111606527,-0.734884517,0,0.798888218,-0.734884517,0.259284722,0.2404943,0.277401673,-0.6846849,0.138790841,0.259375279,0.231116598,0.301073069,1
115,0.118882423,0.106017821,0.148428484,0.106055728,-1.103638435,0,1.163811279,-1.103638435,0.249348041,0.232767204,0.264853452,-0.6846849,-0.068567176,0.249308956,0.223515329,0.290914151,0
116,0.112859704,0.093480265,0.14474112,0.114844492,-0.988646553,0,1.020337696,-0.988646553,0.23811527,0.220747277,0.254468717,-0.6846849,0.00899139,0.237968142,0.21114139,0.281686455,1
117,0.107300272,0.093480265,0.130913507,0.123633257,-0.973542339,0,0.586346855,-0.973542339,0.229906707,0.213449464,0.245814771,-0.6846849,0.000185095,0.230126779,0.198442587,0.27511765,1
118,0.143436582,0.133879057,0.163638859,0.16063858,-1.030453801,0,-1.052481044,-1.030453801,0.223858292,0.205722367,0.240622404,-0.6846849,0.016886225,0.22373272,0.194115151,0.265209042,1
119,0.182815895,0.137129535,0.148428484,0.10050493,-0.88484876,0,-0.978467838,-0.88484876,0.218673937,0.203575952,0.23326655,-0.6846849,-0.077743843,0.218764363,0.186092669,0.264743183,0
120,0.131854431,0.079085293,0.148428484,0.102817762,-1.067719141,0,-1.220274741,-1.067719141,0.212625522,0.199283121,0.225477999,-0.6846849,0.055479582,0.212802335,0.174092913,0.263226654,1
121,0.098497837,0.063761613,0.138749154,0.114844492,-1.07855314,0,-1.39557686,-1.07855314,0.211329433,0.198853838,0.223314513,-0.6846849,0.005198736,0.21148464,0.160332663,0.270401184,1
122,0.146216298,0.145487906,0.176083712,0.178216109,-0.840884824,0,-1.047938143,-0.840884824,0.211329433,0.198853838,0.223314513,-0.6846849,0.056254911,0.21148464,0.164299206,0.265588925,1
123,0.17632989,0.155239339,0.172396348,0.150462116,-0.974981216,0,-0.931947678,-0.974981216,0.206577107,0.193273157,0.21898754,-0.6846849,-0.08321762,0.206602689,0.16261586,0.260842499,0
124,0.131854431,0.099516866,0.176083712,0.140285652,-1.173495057,0,-0.585062955,-1.173495057,0.1918881,0.16064764,0.222881815,-0.6846849,0.016537375,0.192000041,0.130529449,0.269516751,0
125,0.138340436,0.102767344,0.169169905,0.114844492,-1.035263262,0,-0.129950771,-1.035263262,0.17979127,0.135749219,0.223314513,-0.6846849,-0.012210595,0.17973036,0.112994657,0.261050142,0
126,0.112859704,0.090694141,0.148428484,0.118545025,-1.125485,0,-0.360425668,-1.125485,0.170718648,0.118148611,0.222881815,-0.6846849,0.017486739,0.170636106,0.103177231,0.252109953,1
127,0.118882423,0.066083382,0.096805392,0.047309777,-0.747202331,0,-0.655142566,-0.747202331,0.159917907,0.104840835,0.215093264,-0.6846849,-0.084929089,0.160094549,0.085962023,0.24672518,0
128,0.01186335,0.041936978,0.041955857,0.063962173,-0.865474626,0,-1.121346023,-0.865474626,0.148685137,0.082088829,0.215093264,-1.62370648,0.099080358,0.148753735,0.070579678,0.237083397,1
129,0.058191953,0.005253017,0.041955857,0.01076702,-0.755788289,0,-1.544004719,-0.755788289,0.137020337,0.066205354,0.207737411,-1.69077945,-0.077885555,0.137024093,0.060782254,0.228375752,0
130,0.031784649,-0.018893388,0.060392676,0.03620818,-0.803752817,0,-1.34254833,-0.803752817,0.129243803,0.055902559,0.202545043,-1.62370648,0.089375867,0.12905312,0.046359223,0.223085347,1
131,0.054948951,0.002002539,0.035042051,0.027419416,-0.82551069,0,-0.935731386,-0.82551069,0.124059448,0.053326861,0.194756492,-1.48956054,-0.036709287,0.124084763,0.038935446,0.216506527,0
132,0.01881264,-0.001247939,0.068689244,0.030657382,-0.737086735,0,-1.414691431,-0.737086735,0.120603211,0.052039011,0.189131427,-1.69077945,0.012959753,0.120714921,0.031881008,0.214973939,1
133,0.040123798,-0.001247939,0.063619119,0.027419416,-0.903594956,0,-0.905664273,-0.903594956,0.119307122,0.052468294,0.186102546,-1.62370648,-0.006837841,0.119332422,0.02096314,0.21899377,0
134,0.025298645,-0.016107265,0.027206403,-0.016061839,-0.752415635,0,-0.752524709,-0.752415635,0.113258707,0.051609728,0.174852417,-1.48956054,-0.048388815,0.113370394,0.006750471,0.219124795,0
135,-0.018250242,-0.052791226,-0.003214348,-0.019299805,-0.656260415,0,-0.351936744,-0.656260415,0.107642322,0.050321879,0.16490038,-1.69077945,0.046708461,0.107516374,-0.001193951,0.212670789,0
136,-0.005278233,-0.031430944,0.038729414,-0.005885375,-0.917576332,0,-1.568278096,-0.917576332,0.102025936,0.046887614,0.156679131,-1.48956054,0.016050506,0.101878369,-0.008695271,0.209420471,1
137,0.006767204,-0.041182377,-0.009667234,-0.033639368,-0.685704911,0,-1.568278096,-0.685704911,0.094681433,0.043024066,0.146294397,-1.48956054,-0.048172225,0.094533841,-0.014293174,0.202301965,0
138,-0.033075395,-0.078330692,-0.006440791,-0.055379995,-1.008200435,0,-1.654674677,-1.008200435,0.084312722,0.034438403,0.13461157,-1.62370648,0.021269971,0.084445917,-0.027990921,0.198152688,0
139,-0.038634827,-0.083438586,-0.009667234,-0.048904064,-0.702562563,0,-1.833552372,-0.702562563,0.077400248,0.030145572,0.124659533,-1.62370648,0.02345308,0.077468616,-0.044005687,0.196399511,1
140,-0.035855111,-0.089010833,-0.006440791,-0.045666098,-1.010539238,0,-1.845617046,-1.010539238,0.070487773,0.024994175,0.116005587,-1.02004975,-0.006183699,0.070534518,-0.05294396,0.190348337,1
141,-0.035855111,-0.041182377,0.002777618,0.01076702,-0.583345995,0,-0.480596784,-0.583345995,0.065735448,0.018554928,0.112976706,-1.02004975,0.083600739,0.065674169,-0.054811976,0.181163482,1
142,0.008620348,-0.044432855,-0.020729325,-0.078970889,-0.954751797,0,-1.110657581,-0.954751797,0.053638618,0.003100736,0.10432276,-1.02004975,-0.157108792,0.053663706,-0.06284373,0.171324729,0
143,-0.066895275,-0.107120636,-0.138724964,-0.119676745,-0.714969364,0,-1.005469528,-0.714969364,0.041109759,-0.009348475,0.091341842,-1.3554146,0.019206398,0.0410484,-0.070171859,0.152390737,0
144,-0.146117186,-0.19952707,-0.169606635,-0.210802354,-0.440843098,0,-1.585074909,-0.440843098,0.024692633,-0.016646288,0.0662454,-1.42248757,-0.114409739,0.024652823,-0.079436698,0.131971778,0
145,-0.228118813,-0.241318924,-0.378403604,-0.210802354,-0.508093659,0,-1.754079795,-0.508093659,0.009571596,-0.02523195,0.044610535,-1.48956054,0.166192041,0.009445331,-0.075559202,0.088233399,1
146,-0.203564654,-0.257106958,-0.203253828,-0.246882544,-0.862911729,0,-1.38472574,-0.862911729,-0.00770959,-0.035964028,0.020812185,-1.55663351,-0.03654403,-0.007619895,-0.091104092,0.071408452,0
147,-0.224412525,-0.248284233,-0.221690647,-0.265847772,-0.894153713,0,-1.468847919,-0.894153713,-0.022398597,-0.040686142,-0.003418863,-1.55663351,0.018313231,-0.022244145,-0.105090679,0.056120793,0
148,-0.280006849,-0.303077998,-0.403754229,-0.399066937,0.113972036,0,-1.869936503,0.113972036,-0.044000079,-0.042403275,-0.045390499,-1.55663351,-0.381713588,-0.043867298,-0.111124548,0.026333298,0
149,-0.376833629,-0.394555724,-0.430487616,-0.474465283,-0.006682818,0,-2.119302761,-0.006682818,-0.066465619,-0.040256859,-0.092554503,-1.62370648,0.186250329,-0.066527325,-0.122452917,-0.002292924,0
150,-0.466247832,-0.384804291,-0.403754229,-0.356973381,-0.307735915,0,-0.483215316,-0.307735915,-0.085042894,-0.05270607,-0.11678555,-1.69077945,0.476530325,-0.084888644,-0.129840082,-0.032883435,1
151,-0.359692046,-0.346727268,-0.300508046,-0.322743457,-0.715824057,0,-0.734724149,-0.715824057,-0.10146002,-0.067730979,-0.134526139,-1.62370648,-0.21714051,-0.101241018,-0.147044112,-0.047408117,1
152,-0.270741128,-0.294255273,-0.285297671,-0.325981423,-0.734658944,0,-0.655110966,-0.734658944,-0.117877145,-0.08447302,-0.150968636,-1.55663351,-0.050277702,-0.117895814,-0.154656384,-0.069495387,0
153,-0.328651882,-0.33047488,-0.276079261,-0.31164186,-0.46934421,0,-0.578721605,-0.46934421,-0.133862242,-0.102932194,-0.163949554,-1.48956054,0.030549471,-0.133729751,-0.168728485,-0.086357094,1
154,-0.294832002,-0.312365077,-0.288063193,-0.335232754,-0.38600052,0,0.033528262,-0.38600052,-0.148551249,-0.11881567,-0.177795867,-1.42248757,-0.073795254,-0.148634822,-0.18047239,-0.102837313,0
155,-0.343477035,-0.373659797,-0.351209297,-0.364837012,-0.167121267,0,0.131410648,-0.167121267,-0.164968375,-0.135986995,-0.192940272,-1.28834163,-0.025709,-0.164771181,-0.192571201,-0.121582964,0
156,-0.367567908,-0.357407409,-0.330928796,-0.30100283,-0.67990565,0,0.38146282,-0.67990565,-0.178361294,-0.155734018,-0.200728823,-1.28834163,0.163636652,-0.17855297,-0.203341822,-0.142848962,1
157,-0.303634436,-0.348584684,-0.479345185,-0.517946538,-0.338529414,0,-0.344439285,-0.338529414,-0.201258864,-0.172046776,-0.229719541,-1.22126866,-0.546135036,-0.201169795,-0.201698075,-0.179214407,0
158,-0.294832002,-0.336975836,-0.460908367,-0.477703249,-0.055008026,0,-0.394480994,-0.055008026,-0.220700198,-0.190935234,-0.250056313,-1.69077945,0.567943777,-0.220892011,-0.194672923,-0.217932266,1
159,-0.480609699,-0.455850444,-0.421269207,-0.441623058,-0.301353062,0,-0.518466292,-0.301353062,-0.239277472,-0.213257956,-0.263902626,-1.62370648,-0.03133636,-0.239231728,-0.207997514,-0.240760136,1
160,-0.444473389,-0.379232044,-0.384856491,-0.340783552,-0.673028487,0,-0.373581395,-0.673028487,-0.25310242,-0.237727094,-0.267364204,-1.48956054,0.065603799,-0.253013518,-0.212892292,-0.266444527,1
161,-0.314290015,-0.263607913,-0.263634409,-0.246882544,-0.47743645,0,-0.464151768,-0.47743645,-0.26519925,-0.269064761,-0.259575653,-1.48956054,0.02481341,-0.265045582,-0.218873912,-0.282879699,1
162,-0.249429971,-0.2324962,-0.249345875,-0.240869179,-0.705170397,0,-0.387106507,-0.705170397,-0.272543753,-0.288382501,-0.25524868,-1.42248757,-0.163881068,-0.272606125,-0.223595779,-0.297220857,1
163,-0.221632809,-0.257106958,-0.212011317,-0.23531838,-0.717442091,0,-0.548164976,-0.717442091,-0.278160138,-0.302548844,-0.251787102,-1.15419569,-0.000819186,-0.278006513,-0.2377853,-0.293768402,1
164,-0.26471841,-0.248284233,-0.32401499,-0.232080415,-0.218009373,0,-1.081729612,-0.218009373,-0.279024198,-0.30469526,-0.251787102,-1.15419569,0.000165252,-0.279000184,-0.229853607,-0.310417106,1
165,-0.26471841,-0.288218672,-0.35397482,-0.383339674,-0.194724226,0,-1.484511871,-0.194724226,-0.287232761,-0.316715187,-0.255681378,-1.15419569,-0.364506655,-0.287057563,-0.238964202,-0.30301828,0
166,-0.386099349,-0.40709328,-0.339686285,-0.368537545,-0.730929158,0,-1.998355524,-0.730929158,-0.292849146,-0.324871567,-0.259142956,-1.15419569,0.376447972,-0.292738771,-0.247108846,-0.308180121,1
167,-0.371274196,-0.195812239,-0.309265535,-0.210802354,0.705065665,0,-1.406677944,0.705065665,-0.290256968,-0.318861603,-0.260008351,-1.08712272,0.656344394,-0.290168186,-0.231188718,-0.324715773,1
168,-0.234604818,-0.284503841,-0.294055159,-0.292214065,-0.376873838,0,-1.652858588,-0.376873838,-0.285072613,-0.314139489,-0.254383286,-1.02004975,-0.837611231,-0.285178228,-0.239164445,-0.311515508,0
169,-0.294832002,-0.324438279,-0.269165455,-0.317192659,-0.945041819,0,-1.634696934,-0.945041819,-0.277728109,-0.312422356,-0.241835065,0.589701529,0.140062824,-0.2778337,-0.244679654,-0.295781502,0
170,-0.330968312,-0.379232044,-0.309265535,-0.335232754,-0.943288677,0,-1.323947386,-0.943288677,-0.27686405,-0.31156379,-0.240536973,0.589701529,0.005773663,-0.276818427,-0.252901013,-0.283355589,0
171,-0.380539917,-0.382482522,-0.370107036,-0.325981423,-0.962393483,0,-0.763021736,-0.962393483,-0.27686405,-0.31156379,-0.240536973,0.589701529,0.023311691,-0.276969638,-0.251312939,-0.289662992,1
172,-0.32540888,-0.350906454,-0.357201263,-0.393516138,-0.491731204,0,-0.7216192,-0.491731204,-0.280320287,-0.313710205,-0.244863946,0.589701529,-0.129016538,-0.280123465,-0.252442656,-0.294395287,0
